Date,Open,High,Low,Close,Adj Close,Volume
2020-02-20,314.500000,315.750000,312.695007,315.000000,291.294312,144156
2020-02-21,312.000000,315.500000,312.000000,312.000000,288.520050,1081560
2020-02-24,304.000000,307.000000,290.000000,293.500000,271.412262,906404
2020-02-25,294.500000,297.500000,292.500000,292.500000,270.487518,646726
2020-02-26,292.500000,292.500000,288.000000,288.000000,266.326202,935110
2020-02-27,286.500000,287.332001,282.000000,283.000000,261.702484,1293557
2020-02-28,282.000000,282.000000,265.500000,270.500000,250.143188,1339185
2020-03-02,270.000000,278.000000,270.000000,277.000000,256.154053,520134
2020-03-03,278.000000,285.375000,278.000000,285.000000,263.551971,913809
2020-03-04,289.000000,292.500000,287.799988,292.000000,270.025177,742729
2020-03-05,294.000000,294.000000,290.862000,294.000000,271.874664,188271
2020-03-06,286.500000,292.500000,286.500000,287.000000,265.401459,362906
2020-03-09,282.000000,282.000000,272.000000,272.000000,251.530304,508090
2020-03-10,279.500000,281.000000,266.000000,267.000000,246.906616,436237
2020-03-11,263.000000,270.000000,262.394989,266.500000,246.444199,518974
2020-03-12,253.500000,256.466003,241.500000,247.000000,228.411697,703386
2020-03-13,240.000000,258.500000,235.000000,251.000000,232.110672,969211
2020-03-16,243.000000,243.500000,236.500000,238.000000,220.089020,520936
2020-03-17,238.000000,243.000000,235.500000,238.000000,220.089020,706724
2020-03-18,236.000000,240.000000,233.500000,233.500000,215.927673,968368
2020-03-19,234.500000,236.975006,229.988007,230.000000,212.691071,498693
2020-03-20,235.000000,236.000000,227.500000,230.000000,212.691071,861832
2020-03-23,223.000000,223.500000,202.000000,214.000000,197.895172,537023
2020-03-24,218.000000,221.500000,214.000000,221.500000,204.830734,663625
2020-03-25,221.500000,239.000000,221.500000,237.000000,219.164246,330594
2020-03-26,237.500000,242.500000,231.000000,242.500000,224.250351,487408
2020-03-27,235.500000,243.000000,235.500000,239.000000,221.013763,397228
2020-03-30,233.000000,242.375000,231.500000,238.000000,220.089020,732716
2020-03-31,240.000000,266.000000,232.873993,266.000000,245.981812,270722
2020-04-01,262.000000,262.000000,252.500000,255.000000,235.809662,1835823
2020-04-02,258.500000,258.500000,254.000000,254.000000,234.884903,1300380
2020-04-03,260.000000,262.500000,255.500000,258.000000,238.583893,556288
2020-04-06,269.000000,270.000000,262.000000,264.500000,244.594711,659001
2020-04-07,264.000000,271.500000,264.000000,268.000000,247.831345,240774
2020-04-08,266.500000,273.854004,266.500000,270.000000,249.680801,855626
2020-04-09,272.500000,274.226990,266.500000,271.500000,255.279083,237881
2020-04-14,267.500000,272.500000,265.000000,268.000000,251.988220,328740
2020-04-15,269.500000,270.001007,261.000000,261.000000,245.406403,487452
2020-04-16,265.000000,271.500000,263.500000,270.000000,253.868698,259971
2020-04-17,276.000000,285.000000,273.920013,279.000000,262.330994,287863
2020-04-20,279.000000,282.000000,276.500000,278.500000,261.860870,916053
2020-04-21,279.000000,279.000000,272.500000,274.500000,258.099854,188133
2020-04-22,274.500000,277.480988,274.500000,276.000000,259.510223,100763
2020-04-23,274.500000,276.475006,272.500000,274.500000,258.099854,196604
2020-04-24,274.000000,276.450012,272.000000,272.000000,255.749222,334095
2020-04-27,272.000000,275.500000,272.000000,272.000000,255.749222,398825
2020-04-28,272.000000,275.885986,272.000000,272.500000,256.219299,421668
2020-04-29,272.000000,278.500000,272.000000,276.000000,259.510223,108162
2020-04-30,276.000000,283.000000,276.000000,279.000000,262.330994,69104
2020-05-01,278.000000,284.000000,272.500000,274.000000,257.629700,137399
2020-05-04,270.500000,273.500000,270.000000,270.500000,254.338852,182050
2020-05-05,270.500000,275.500000,270.500000,273.000000,256.689453,159306
2020-05-06,272.000000,278.500000,272.000000,277.000000,260.450531,313683
2020-05-07,279.000000,284.000000,278.502991,283.000000,266.092010,307167
2020-05-11,287.000000,291.996002,284.000000,289.000000,271.733521,382406
2020-05-12,288.500000,291.500000,288.000000,289.500000,272.203674,211959
2020-05-13,292.000000,293.299988,290.000000,292.000000,274.554291,358148
2020-05-14,292.000000,296.000000,290.500000,294.000000,276.434814,470147
2020-05-15,298.000000,299.500000,295.500000,298.000000,280.195831,285140
2020-05-18,298.000000,304.500000,298.000000,301.000000,283.016602,388505
2020-05-19,305.000000,308.500000,303.000000,303.000000,284.897095,383936
2020-05-20,304.000000,308.225006,300.460999,303.000000,284.897095,608020
2020-05-21,303.000000,308.500000,303.000000,305.000000,286.777618,265197
2020-05-22,304.500000,308.725006,302.500000,302.500000,284.426971,304896
2020-05-26,306.000000,309.500000,304.000000,306.000000,287.717834,247655
2020-05-27,304.500000,309.500000,304.500000,307.000000,288.658142,205091
2020-05-28,307.000000,314.000000,306.500000,312.000000,293.359375,330012
2020-05-29,315.000000,319.500000,314.125000,319.500000,300.411285,339497
2020-06-01,320.000000,326.000000,320.000000,325.000000,305.582733,183101
2020-06-02,325.000000,328.000000,324.000000,327.500000,307.933350,279134
2020-06-03,329.000000,330.559998,326.864014,330.000000,310.283966,457878
2020-06-04,330.000000,334.000000,330.000000,331.000000,311.224213,708916
2020-06-05,331.000000,334.000000,329.000000,332.000000,312.164520,761975
2020-06-08,330.500000,334.000000,330.463013,331.000000,311.224213,866968
2020-06-09,334.500000,334.500000,331.000000,331.500000,311.694366,534372
2020-06-10,331.000000,334.000000,331.000000,332.500000,312.634613,180542
2020-06-11,317.000000,331.274994,317.000000,328.000000,308.403442,571188
2020-06-12,323.000000,329.000000,321.500000,324.000000,304.642456,429833
2020-06-15,321.000000,329.750000,313.936005,320.000000,300.881439,400562
2020-06-16,328.000000,331.000000,324.125000,326.500000,306.993073,283240
2020-06-17,324.500000,330.000000,324.500000,326.500000,306.993073,200750
2020-06-18,325.000000,329.480011,325.000000,328.000000,308.403442,185031
2020-06-19,331.000000,337.500000,329.000000,334.500000,314.515137,372648
2020-06-22,331.500000,337.500000,331.500000,333.000000,313.104736,209530
2020-06-23,339.500000,340.000000,333.000000,333.500000,313.574860,274040
2020-06-24,333.500000,339.246002,331.000000,332.000000,312.164520,152310
2020-06-25,332.000000,335.500000,330.000000,331.500000,311.694366,245039
2020-06-26,330.000000,333.000000,328.500000,329.500000,309.813812,293758
2020-06-29,328.500000,332.000000,322.997986,331.000000,311.224213,132515
2020-06-30,333.000000,333.000000,328.000000,329.000000,309.343719,208991
2020-07-01,335.500000,335.500000,329.500000,332.000000,312.164520,401062
2020-07-02,333.500000,333.500000,326.500000,330.500000,310.754089,715524
2020-07-03,331.000000,333.000000,330.500000,333.000000,313.104736,58809
2020-07-06,333.500000,337.621002,330.500000,335.000000,314.985260,695139
2020-07-07,332.000000,334.662994,331.000000,332.000000,312.164520,469412
2020-07-08,331.000000,335.500000,328.500000,330.000000,310.283966,269720
2020-07-09,332.000000,332.000000,328.500000,328.500000,308.873596,374627
2020-07-10,329.000000,336.612000,328.500000,333.500000,313.574860,704896
2020-07-13,337.000000,337.000000,333.000000,333.000000,313.104736,211368
2020-07-14,333.000000,335.240997,332.500000,333.000000,313.104736,561438
2020-07-15,327.500000,335.500000,327.500000,335.000000,314.985260,2491510
2020-07-16,333.000000,336.000000,330.500000,335.500000,315.455383,120086
2020-07-17,333.000000,338.000000,333.000000,337.500000,317.335876,82113
2020-07-20,335.000000,338.500000,333.500000,335.000000,314.985260,74743
2020-07-21,335.000000,336.250000,335.000000,335.500000,315.455383,221048
2020-07-22,335.000000,336.500000,335.000000,336.000000,315.925476,603600
2020-07-23,335.000000,336.000000,334.000000,335.000000,314.985260,112804
2020-07-24,328.000000,329.737000,324.000000,325.000000,305.582733,179149
2020-07-27,319.000000,319.000000,298.500000,313.500000,294.769745,328895
2020-07-28,311.500000,320.500000,311.500000,317.000000,298.060669,57361
2020-07-29,316.000000,317.000000,305.369995,309.500000,291.008789,337068
2020-07-30,309.000000,311.000000,307.000000,309.000000,290.538635,629430
2020-07-31,309.000000,309.500000,306.000000,306.000000,287.717834,100188
2020-08-03,310.500000,313.500000,308.500000,312.500000,293.829529,985907
2020-08-04,312.000000,315.000000,309.000000,314.000000,295.239899,1094231
2020-08-05,314.000000,321.000000,314.000000,321.000000,301.821686,89808
2020-08-06,315.000000,321.000000,315.000000,318.000000,299.000916,53983
2020-08-07,318.000000,323.000000,314.393005,320.000000,300.881439,81799
2020-08-10,321.500000,323.500000,321.398987,322.500000,303.232056,52918
2020-08-11,325.000000,325.500000,323.000000,325.000000,305.582733,238909
2020-08-12,327.500000,327.500000,323.500000,325.500000,306.052826,416038
2020-08-13,324.000000,326.239990,323.000000,323.000000,303.702179,106990
2020-08-14,327.000000,327.000000,321.000000,322.000000,302.761963,91493
2020-08-17,321.000000,326.500000,321.000000,326.000000,306.522919,127519
2020-08-18,322.500000,324.500000,321.500000,322.500000,303.232056,559666
2020-08-19,322.000000,325.109985,318.500000,318.500000,299.471039,124239
2020-08-20,321.500000,325.000000,319.000000,319.000000,299.941162,81219
2020-08-21,322.000000,325.000000,320.794006,325.000000,305.582733,164759
2020-08-24,330.000000,330.000000,320.794006,325.500000,306.052826,98690
2020-08-25,326.500000,326.500000,322.713989,323.000000,303.702179,80865
2020-08-26,322.000000,322.500000,316.500000,320.000000,300.881439,2085477
2020-08-27,317.000000,320.000000,317.000000,319.000000,299.941162,1540436
2020-08-28,317.000000,322.500000,317.000000,318.000000,299.000916,75696
2020-09-01,318.000000,320.500000,313.000000,320.000000,300.881439,245007
2020-09-02,318.000000,322.500000,318.000000,322.500000,303.232056,155479
2020-09-03,318.500000,325.500000,318.500000,321.000000,301.821686,172630
2020-09-04,322.000000,324.013000,319.500000,320.000000,300.881439,68804
2020-09-07,320.000000,322.593994,320.000000,320.000000,300.881439,112345
2020-09-08,320.000000,321.898987,320.000000,320.000000,300.881439,130662
2020-09-09,319.000000,323.500000,319.000000,321.000000,301.821686,89142
2020-09-10,323.500000,325.500000,321.500000,324.000000,304.642456,54239
2020-09-11,326.500000,332.000000,325.000000,328.000000,308.403442,109961
2020-09-14,328.500000,332.500000,327.500000,332.500000,312.634613,228428
2020-09-15,331.500000,335.000000,331.500000,334.000000,314.045013,135164
2020-09-16,336.000000,336.000000,332.000000,332.000000,312.164520,649769
2020-09-17,332.500000,332.500000,328.000000,330.000000,310.283966,1572516
2020-09-18,331.000000,331.000000,326.500000,326.500000,306.993073,378944
2020-09-21,329.500000,330.000000,320.000000,323.000000,303.702179,474528
2020-09-22,323.000000,325.500000,322.000000,322.000000,302.761963,675957
2020-09-23,327.500000,331.000000,322.500000,323.000000,303.702179,665022
2020-09-24,323.000000,326.000000,317.000000,319.000000,299.941162,236496
2020-09-25,317.000000,320.000000,317.000000,317.000000,298.060669,2144198
2020-09-28,317.000000,322.000000,317.000000,321.000000,301.821686,146616
2020-09-29,320.000000,320.000000,317.500000,317.500000,298.530823,21068
2020-09-30,317.000000,322.000000,317.000000,322.000000,302.761963,247985
2020-10-01,321.000000,323.000000,314.756012,323.000000,303.702179,368912
2020-10-02,320.000000,328.000000,320.000000,328.000000,308.403442,53617
2020-10-05,328.000000,332.000000,325.000000,332.000000,312.164520,114553
2020-10-06,327.000000,331.700012,327.000000,331.000000,311.224213,69868
2020-10-07,330.000000,331.000000,329.700012,331.000000,311.224213,336182
2020-10-08,330.500000,331.000000,329.000000,331.000000,311.224213,186872
2020-10-09,329.000000,330.696991,329.000000,329.500000,309.813812,458188
2020-10-12,330.500000,331.000000,329.000000,329.500000,309.813812,246382
2020-10-13,329.500000,330.500000,329.000000,329.000000,309.343719,203890
2020-10-14,329.000000,331.000000,328.500000,329.000000,309.343719,645788
2020-10-15,328.500000,329.500000,325.500000,328.500000,308.873596,110910
2020-10-16,329.500000,329.500000,327.000000,327.000000,307.463226,66843
2020-10-19,325.000000,331.000000,325.000000,328.500000,308.873596,300358
2020-10-20,330.500000,332.000000,329.200012,330.000000,310.283966,184553
2020-10-21,331.500000,332.000000,330.000000,332.000000,312.164520,368237
2020-10-22,330.000000,338.000000,330.000000,338.000000,317.806030,184847
2020-10-23,333.000000,338.000000,333.000000,337.500000,317.335876,297121
2020-10-26,334.000000,338.000000,333.500000,335.000000,314.985260,106824
2020-10-27,334.000000,336.500000,331.500000,333.000000,313.104736,453294
2020-10-28,332.000000,332.000000,325.500000,326.000000,306.522919,104906
2020-10-29,326.000000,330.000000,325.500000,328.000000,308.403442,111681
2020-10-30,327.000000,331.014008,327.000000,331.000000,311.224213,52713
2020-11-02,330.000000,332.000000,330.000000,330.000000,310.283966,172572
2020-11-03,330.000000,330.000000,327.000000,327.000000,307.463226,916197
2020-11-04,327.000000,330.000000,327.000000,330.000000,310.283966,118450
2020-11-05,328.000000,329.500000,328.000000,328.000000,312.332886,91468
2020-11-06,329.000000,330.000000,328.000000,330.000000,314.237366,330811
2020-11-09,332.500000,345.000000,331.007996,341.000000,324.711945,354029
2020-11-10,341.500000,354.000000,341.000000,354.000000,337.090973,313419
2020-11-11,350.500000,354.000000,349.750000,353.000000,336.138763,441122
2020-11-12,350.000000,353.500000,348.519989,353.500000,336.614868,199601
2020-11-13,350.000000,355.500000,349.500000,355.000000,338.043274,242503
2020-11-16,355.000000,359.500000,350.000000,358.000000,340.899963,2038246
2020-11-17,360.000000,362.000000,356.899994,362.000000,344.708862,368457
2020-11-18,363.500000,375.000000,361.993988,375.000000,357.087921,350550
2020-11-19,369.000000,372.993988,365.500000,370.000000,352.326721,331734
2020-11-20,370.500000,370.899994,367.449005,368.500000,350.898376,401417
2020-11-23,367.500000,370.500000,365.000000,365.000000,347.565582,240381
2020-11-24,366.000000,377.500000,366.000000,377.500000,359.468506,676462
2020-11-25,377.500000,394.000000,376.250000,387.500000,368.990875,620402
2020-11-26,385.000000,387.500000,379.500000,383.000000,364.705780,270488
2020-11-27,380.000000,384.500000,376.000000,384.500000,366.134125,620645
2020-11-30,380.000000,383.000000,380.000000,382.000000,363.753571,221196
2020-12-01,383.000000,383.000000,380.500000,382.500000,364.229706,766161
2020-12-02,383.000000,385.500000,382.500000,385.000000,366.610260,433889
2020-12-03,386.000000,386.000000,380.500000,385.500000,367.086395,248990
2020-12-04,386.000000,386.500000,384.500000,386.500000,368.038605,271481
2020-12-07,388.000000,390.000000,384.500000,385.500000,367.086395,293056
2020-12-08,390.000000,390.000000,377.000000,382.500000,364.229706,323402
2020-12-09,384.000000,384.000000,379.000000,381.000000,362.801361,595251
2020-12-10,380.000000,384.000000,357.500000,379.000000,360.896881,484194
2020-12-11,382.000000,392.000000,382.000000,392.000000,373.275909,391490
2020-12-14,392.000000,403.000000,391.970001,401.000000,381.846008,340392
2020-12-15,401.000000,403.500000,397.500000,402.500000,383.274384,224416
2020-12-16,403.500000,411.000000,403.000000,406.000000,386.607208,802393
2020-12-17,405.500000,409.000000,403.519012,407.000000,387.559418,386889
2020-12-18,403.000000,409.000000,402.536011,405.500000,386.131104,338580
2020-12-21,405.500000,411.000000,400.000000,406.000000,386.607208,258912
2020-12-22,406.000000,410.000000,405.500000,410.000000,390.416107,119144
2020-12-23,410.000000,411.500000,409.000000,411.500000,391.844482,114670
2020-12-24,409.000000,411.500000,407.759003,411.500000,391.844482,222721
2020-12-29,408.000000,422.000000,408.000000,422.000000,401.842926,344215
2020-12-30,422.000000,426.000000,418.500000,425.000000,404.699646,323859
2020-12-31,421.000000,427.000000,418.500000,425.000000,404.699646,80225
2021-01-04,427.500000,428.500000,425.920013,427.000000,406.604095,351352
2021-01-05,425.000000,435.000000,425.000000,435.000000,414.221985,341672
2021-01-06,426.000000,439.500000,426.000000,439.500000,418.507050,665388
2021-01-07,438.000000,445.000000,438.000000,444.000000,422.792114,598452
2021-01-08,445.000000,448.000000,440.000000,445.500000,424.220459,331169
2021-01-11,444.500000,452.000000,444.500000,448.000000,426.601013,250071
2021-01-12,450.000000,456.333008,447.500000,452.000000,430.410004,535075
2021-01-13,452.000000,459.000000,450.000000,459.000000,437.075653,687801
2021-01-14,455.500000,463.500000,455.500000,456.000000,434.218903,384675
2021-01-15,456.000000,461.500000,456.000000,459.000000,437.075653,218827
2021-01-18,462.500000,464.500000,461.989990,462.500000,440.408417,503394
2021-01-19,460.500000,460.500000,447.500000,449.500000,428.029388,540177
2021-01-20,446.000000,451.375000,446.000000,446.000000,424.696594,362391
2021-01-21,445.000000,451.500000,445.000000,445.000000,423.744324,190537
2021-01-22,444.000000,448.500000,440.000000,440.000000,418.983154,294787
2021-01-25,446.000000,446.000000,430.000000,430.000000,409.460785,269406
2021-01-26,430.000000,433.500000,416.000000,431.000000,410.413055,365915
2021-01-27,426.000000,429.500000,420.000000,423.500000,403.271271,273353
2021-01-28,410.000000,415.431000,405.000000,409.000000,389.463898,1440286
2021-01-29,412.000000,414.000000,408.500000,410.500000,390.892242,182284
2021-02-01,415.000000,415.000000,402.000000,405.000000,385.654968,312619
2021-02-02,410.000000,422.000000,410.000000,421.000000,400.890717,328809
2021-02-03,435.000000,435.000000,426.000000,427.000000,406.604095,260820
2021-02-04,434.000000,435.500000,427.500000,427.500000,407.080231,211666
2021-02-05,432.000000,435.000000,430.531006,435.000000,414.221985,204718
2021-02-08,433.000000,434.500000,429.500000,431.000000,410.413055,233804
2021-02-09,435.500000,436.000000,428.000000,431.000000,410.413055,327799
2021-02-10,426.000000,435.500000,422.000000,422.000000,401.842926,278875
2021-02-11,433.000000,433.000000,426.500000,432.000000,411.365265,159753
2021-02-12,431.500000,432.000000,428.500000,429.500000,408.984711,169043
2021-02-15,431.500000,432.500000,424.000000,431.000000,410.413055,240925
2021-02-16,422.000000,433.000000,422.000000,430.000000,409.460785,355013
2021-02-17,434.000000,439.000000,432.799988,439.000000,418.030945,500954
2021-02-18,437.000000,439.500000,435.000000,436.500000,415.650360,195779
2021-02-19,438.500000,440.585999,435.015015,437.000000,416.126434,71164
2021-02-22,436.000000,436.000000,429.500000,429.500000,408.984711,109572
2021-02-23,427.500000,429.500000,420.500000,421.500000,401.366852,257804
2021-02-24,420.000000,420.000000,412.000000,416.000000,396.129547,161802
2021-02-25,419.000000,419.000000,409.000000,411.000000,391.368378,459429
2021-02-26,409.000000,414.000000,407.500000,408.000000,388.511658,383960
2021-03-01,410.500000,416.500000,410.000000,410.000000,390.416107,412597
2021-03-02,409.500000,412.000000,406.000000,406.500000,387.083282,1057616
2021-03-03,413.000000,416.000000,409.500000,416.000000,396.129547,594306
2021-03-04,412.000000,420.000000,412.000000,420.000000,399.938477,193207
2021-03-05,413.500000,423.500000,413.500000,418.500000,398.510162,217806
2021-03-08,421.500000,421.500000,414.500000,419.000000,398.986267,192444
2021-03-09,421.500000,422.500000,416.279999,422.500000,402.319061,253609
2021-03-10,421.000000,427.500000,419.500000,425.000000,404.699646,181259
2021-03-11,428.000000,428.000000,425.029999,428.000000,407.556366,215810
2021-03-12,430.000000,430.000000,422.000000,426.000000,405.651886,163756
2021-03-15,426.000000,429.500000,423.000000,427.000000,406.604095,179055
2021-03-16,429.000000,429.000000,425.000000,428.500000,408.032471,407004
2021-03-17,429.000000,430.000000,426.500000,429.000000,408.508606,205242
2021-03-18,430.000000,430.000000,426.000000,429.500000,408.984711,134149
2021-03-19,429.000000,430.000000,423.000000,423.000000,402.795197,432349
2021-03-22,429.500000,430.000000,423.000000,428.500000,408.032471,375328
2021-03-23,427.000000,430.000000,426.669006,430.000000,409.460785,204561
2021-03-24,428.500000,429.000000,423.000000,425.000000,404.699646,122187
2021-03-25,424.000000,426.845001,418.000000,418.000000,398.033997,121063
2021-03-26,418.000000,418.000000,413.000000,413.000000,393.272858,283971
2021-03-29,413.000000,418.000000,412.000000,413.000000,393.272858,110352
2021-03-30,414.000000,417.000000,410.500000,414.500000,394.701172,311566
2021-03-31,416.000000,418.000000,414.500000,418.000000,398.033997,131124
2021-04-01,418.000000,428.000000,418.000000,426.500000,406.128052,269497
2021-04-06,427.000000,445.000000,427.000000,442.500000,421.363770,433206
2021-04-07,442.000000,451.000000,442.000000,450.500000,428.981628,693014
2021-04-08,448.000000,448.000000,440.500000,444.000000,426.897888,402184
2021-04-09,444.000000,444.500000,442.000000,444.000000,426.897888,308057
2021-04-12,446.000000,452.500000,444.000000,452.000000,434.589752,431114
2021-04-13,445.500000,454.000000,445.500000,454.000000,436.512726,673592
2021-04-14,446.000000,454.500000,446.000000,451.000000,433.628265,294906
2021-04-15,453.000000,460.000000,452.744995,460.000000,442.281616,294701
2021-04-16,459.500000,459.984985,452.500000,457.000000,439.397156,129062
2021-04-19,457.500000,461.500000,455.500000,460.000000,442.281616,218322
2021-04-20,458.000000,464.000000,457.000000,457.000000,439.397156,209843
2021-04-21,457.000000,464.500000,457.000000,459.500000,441.800873,169299
2021-04-22,460.000000,463.500000,456.500000,460.500000,442.762329,207183
2021-04-23,460.000000,460.000000,455.000000,456.000000,438.435669,65698
2021-04-26,456.000000,460.000000,455.000000,456.500000,438.916412,270203
2021-04-27,459.000000,461.483002,452.500000,453.500000,436.031982,69335
2021-04-28,452.000000,457.666992,440.000000,451.500000,434.109009,924570
2021-04-29,454.000000,460.000000,453.000000,455.000000,437.474182,100052
2021-04-30,455.500000,458.000000,453.000000,453.500000,436.031982,119377
2021-05-04,459.000000,459.000000,444.500000,445.000000,427.859375,947386
2021-05-05,446.500000,451.500000,437.500000,438.500000,421.609741,430653
2021-05-06,443.500000,444.500000,438.213989,440.500000,423.532684,184383
2021-05-07,437.500000,451.500000,437.500000,449.500000,432.186035,106604
2021-05-10,449.000000,451.000000,444.333008,447.000000,429.782318,112507
2021-05-11,442.500000,451.000000,433.500000,433.500000,416.802307,118642
2021-05-12,433.000000,439.000000,428.000000,432.000000,415.360107,338835
2021-05-13,432.000000,439.500000,432.000000,434.500000,417.763824,127596
2021-05-14,434.000000,439.500000,434.000000,436.000000,419.206055,157289
2021-05-17,435.000000,440.000000,433.549988,436.000000,419.206055,273256
2021-05-18,440.500000,440.845001,431.500000,431.500000,414.879395,48840
2021-05-19,438.000000,439.640015,428.000000,430.000000,413.437134,142295
2021-05-20,433.000000,437.500000,431.609009,434.000000,417.283081,57145
2021-05-21,442.000000,446.000000,434.000000,444.000000,426.897888,141789
2021-05-24,444.500000,450.000000,439.000000,447.500000,430.263092,91619
2021-05-25,450.000000,457.000000,445.000000,445.000000,427.859375,253588
2021-05-26,456.000000,456.000000,449.000000,451.500000,434.109009,82565
2021-05-27,455.500000,460.000000,449.000000,460.000000,442.281616,144999
2021-05-28,453.500000,464.500000,453.500000,460.000000,442.281616,194360
2021-06-01,459.000000,468.500000,459.000000,463.500000,445.646820,278593
2021-06-02,465.000000,468.500000,464.500000,465.000000,447.089020,249564
2021-06-03,467.000000,472.000000,467.000000,471.500000,453.338654,210633
2021-06-04,469.500000,480.000000,468.500000,479.000000,460.549744,151702
2021-06-07,478.000000,479.500000,471.500000,472.000000,453.819397,224759
2021-06-08,473.000000,476.500000,465.000000,469.000000,450.934937,264113
2021-06-09,470.000000,472.500000,467.000000,468.000000,449.973450,434188
2021-06-10,469.000000,471.240997,461.000000,462.000000,444.204590,1100030
2021-06-11,464.000000,468.000000,461.000000,461.000000,443.243073,204740
2021-06-14,462.000000,466.500000,461.000000,461.000000,443.243073,783028
2021-06-15,461.000000,464.500000,461.000000,462.000000,444.204590,863890
2021-06-16,466.500000,466.500000,461.355988,462.000000,444.204590,145507
2021-06-17,466.500000,466.500000,463.500000,464.500000,446.608246,141487
2021-06-18,470.000000,472.000000,469.000000,470.000000,451.896423,377430
2021-06-21,469.000000,474.500000,467.000000,474.500000,456.223083,305117
2021-06-22,474.000000,478.000000,472.000000,476.000000,457.665314,984822
2021-06-23,475.000000,479.000000,472.500000,477.500000,459.107513,289224
2021-06-24,476.000000,477.500000,466.500000,469.000000,450.934937,949240
2021-06-25,472.500000,476.000000,465.000000,467.000000,449.011963,1645203
2021-06-28,470.500000,471.000000,466.000000,468.500000,450.454193,167959
2021-06-29,470.000000,472.000000,468.000000,471.500000,453.338654,623074
2021-06-30,475.000000,484.500000,470.399994,481.500000,462.953461,241019
2021-07-01,483.500000,486.500000,481.500000,484.500000,465.837891,121136
2021-07-02,484.000000,488.000000,484.000000,488.000000,469.203094,96725
2021-07-05,488.000000,489.000000,482.601013,489.000000,470.164581,120857
2021-07-06,487.000000,487.975006,481.500000,481.500000,462.953461,114029
2021-07-07,485.000000,485.000000,481.000000,481.000000,462.472717,54822
2021-07-08,483.000000,483.000000,473.500000,476.000000,457.665314,107466
2021-07-09,476.000000,484.500000,476.000000,482.000000,463.434174,68804
2021-07-12,480.000000,480.000000,472.000000,475.000000,456.703827,67357
2021-07-13,472.500000,473.500000,468.500000,468.500000,450.454193,57601
2021-07-14,468.000000,468.500000,461.000000,463.500000,445.646820,114753
2021-07-15,463.500000,465.000000,461.000000,461.000000,443.243073,64501
2021-07-16,463.500000,465.000000,458.500000,459.000000,441.320129,158721
2021-07-19,453.000000,453.000000,437.000000,438.000000,421.129028,380993
2021-07-20,440.000000,448.500000,440.000000,446.000000,428.820892,249144
2021-07-21,445.000000,451.500000,445.000000,447.000000,429.782318,291551
2021-07-22,453.000000,456.000000,445.000000,445.000000,427.859375,89782
2021-07-23,457.000000,457.500000,451.000000,451.500000,434.109009,231168
2021-07-26,456.500000,456.500000,451.311005,453.000000,435.551239,224498
2021-07-27,456.000000,457.000000,451.450012,452.000000,434.589752,397713
2021-07-28,452.000000,453.628998,451.000000,451.000000,433.628265,81795
2021-07-29,452.500000,459.000000,452.000000,452.000000,434.589752,196399
2021-07-30,459.000000,462.500000,455.000000,458.000000,440.358643,119357
2021-08-02,459.500000,461.000000,457.500000,459.500000,441.800873,63431
2021-08-03,459.000000,477.500000,458.998993,477.500000,459.107513,218801
2021-08-04,477.500000,479.000000,468.000000,475.000000,456.703827,198096
2021-08-05,473.500000,476.000000,468.000000,470.000000,451.896423,189470
2021-08-06,468.000000,471.000000,467.000000,467.000000,449.011963,208154
2021-08-09,467.000000,471.500000,467.000000,467.000000,449.011963,238662
2021-08-10,468.500000,473.500000,468.000000,468.000000,449.973450,61647
2021-08-11,468.000000,473.000000,467.537994,473.000000,454.780884,261054
2021-08-12,469.000000,470.000000,466.000000,470.000000,451.896423,47099
2021-08-13,471.000000,471.750000,466.000000,468.000000,449.973450,64863
2021-08-16,469.000000,472.000000,465.000000,468.500000,450.454193,147850
2021-08-17,467.500000,469.166992,466.000000,467.000000,449.011963,171105
2021-08-18,471.500000,472.000000,464.457001,468.000000,449.973450,118797
2021-08-19,465.000000,470.000000,465.000000,465.000000,447.089020,235864
2021-08-20,468.000000,468.000000,450.250000,457.500000,439.877899,546195
2021-08-23,457.500000,458.247986,452.000000,453.000000,435.551239,245713
2021-08-24,453.000000,455.500000,450.000000,453.500000,436.031982,115684
2021-08-25,451.000000,458.000000,451.000000,451.000000,433.628265,304180
2021-08-26,451.000000,454.000000,440.373993,449.000000,431.705322,439643
2021-08-27,455.500000,456.000000,449.341003,454.000000,436.512726,178624
2021-08-31,456.000000,456.000000,451.884003,453.000000,435.551239,256320
2021-09-01,450.000000,456.000000,449.500000,456.000000,438.435669,6743705
2021-09-02,455.000000,461.000000,453.000000,460.500000,442.762329,149197
2021-09-03,465.000000,465.000000,458.000000,461.000000,443.243073,385505
2021-09-06,458.000000,464.000000,458.000000,459.500000,441.800873,545660
2021-09-07,465.000000,465.000000,458.000000,461.000000,443.243073,165389
2021-09-08,458.500000,461.250000,454.000000,455.000000,437.474182,314410
2021-09-09,455.000000,457.500000,454.000000,455.000000,437.474182,113073
2021-09-10,459.000000,461.500000,455.325012,456.000000,438.435669,255340
2021-09-13,457.989990,460.000000,457.653992,460.000000,442.281616,2929
2021-09-14,460.000000,460.000000,456.500000,458.000000,440.358643,70265
2021-09-15,460.500000,461.963013,456.000000,459.000000,441.320129,106484
2021-09-16,461.000000,461.500000,457.700012,459.000000,441.320129,253588
